MobileNet,n03788195,22
MobileNet,n04525305,29
MobileNet,n01872401,26
MobileNet,n04040759,18
MobileNet,n03982430,29
MobileNet,n02804610,21
MobileNet,n02086646,30
MobileNet,n02787622,27
MobileNet,n02109047,14
MobileNet,n01828970,27
MobileNet,n02009229,23
MobileNet,n02105412,15
MobileNet,n02510455,27
MobileNet,n02948072,13
MobileNet,n03902125,20
MobileNet,n03314780,19
MobileNet,n03126707,23
MobileNet,n02504458,20
MobileNet,n03777754,18
MobileNet,n04372370,20
MobileNet,n02672831,29
MobileNet,n03617480,24
MobileNet,n01665541,16
MobileNet,n03916031,22
MobileNet,n02110627,20
MobileNet,n02086910,19
MobileNet,n03710193,20
MobileNet,n06794110,24
MobileNet,n02066245,20
MobileNet,n02669723,10
MobileNet,n03452741,20
MobileNet,n03134739,23
MobileNet,n01945685,22
MobileNet,n04251144,16
MobileNet,n04243546,27
MobileNet,n04380533,19
MobileNet,n07684084,15
MobileNet,n02777292,21
MobileNet,n02108551,26
MobileNet,n01580077,23
MobileNet,n03942813,19
MobileNet,n04149813,26
MobileNet,n02037110,21
MobileNet,n04596742,15
MobileNet,n01873310,21
MobileNet,n09332890,14
MobileNet,n03721384,29
MobileNet,n02096294,11
MobileNet,n03272562,21
MobileNet,n04330267,10
MobileNet,n02102973,29
MobileNet,n02093991,16
MobileNet,n01751748,11
MobileNet,n02814860,26
MobileNet,n04229816,19
MobileNet,n01770393,25
MobileNet,n01806143,23
MobileNet,n07697313,29
MobileNet,n03970156,12
MobileNet,n01818515,24
MobileNet,n03388043,26
MobileNet,n03594945,22
MobileNet,n03929855,25
MobileNet,n03794056,21
MobileNet,n03042490,27
MobileNet,n04613696,30
MobileNet,n12998815,24
MobileNet,n02096585,19
MobileNet,n02206856,22
MobileNet,n02514041,22
MobileNet,n03535780,20
MobileNet,n02980441,20
MobileNet,n03792782,17
MobileNet,n03109150,31
MobileNet,n02097209,24
MobileNet,n01756291,12
MobileNet,n03623198,20
MobileNet,n12768682,18
MobileNet,n01796340,21
MobileNet,n03733281,29
MobileNet,n03444034,24
MobileNet,n09193705,17
MobileNet,n04266014,30
MobileNet,n02106382,18
MobileNet,n02860847,25
MobileNet,n01843065,30
MobileNet,n02835271,23
MobileNet,n09256479,18
MobileNet,n04553703,26
MobileNet,n03947888,19
MobileNet,n02089078,13
MobileNet,n01983481,21
MobileNet,n01630670,17
MobileNet,n09468604,25
MobileNet,n02910353,13
MobileNet,n02783161,13
MobileNet,n01632458,27
MobileNet,n02640242,18
MobileNet,n07745940,15
MobileNet,n02109961,13
MobileNet,n01496331,22
MobileNet,n04507155,12
MobileNet,n02097298,15
MobileNet,n04252225,21
MobileNet,n07742313,21
MobileNet,n03534580,19
MobileNet,n07717410,22
MobileNet,n03271574,30
MobileNet,n06359193,27
MobileNet,n02814533,16
MobileNet,n02363005,20
MobileNet,n03954731,29
MobileNet,n01632777,28
MobileNet,n02108089,23
MobileNet,n01855032,24
MobileNet,n04347754,20
MobileNet,n04200800,22
MobileNet,n04335435,27
MobileNet,n02397096,18
MobileNet,n02098105,15
MobileNet,n02101388,31
MobileNet,n04275548,18
MobileNet,n02110958,24
MobileNet,n04070727,19
MobileNet,n03930313,29
MobileNet,n03527444,19
MobileNet,n02480855,26
MobileNet,n04417672,24
MobileNet,n03874599,13
MobileNet,n03483316,14
MobileNet,n02058221,19
MobileNet,n02112706,16
MobileNet,n04037443,21
MobileNet,n03929660,20
MobileNet,n02281787,22
MobileNet,n02099712,22
MobileNet,n04392985,14
MobileNet,n04409515,15
MobileNet,n02497673,19
MobileNet,n02951585,17
MobileNet,n03887697,18
MobileNet,n02264363,21
MobileNet,n02129165,30
MobileNet,n03485407,14
MobileNet,n02177972,24
MobileNet,n02025239,30
MobileNet,n02870880,16
MobileNet,n03482405,18
MobileNet,n02692877,21
MobileNet,n01877812,23
MobileNet,n07880968,17
MobileNet,n01978455,17
MobileNet,n02009912,22
MobileNet,n02099849,21
MobileNet,n01664065,15
MobileNet,n02085936,24
MobileNet,n04370456,10
MobileNet,n07730033,21
MobileNet,n02364673,21
MobileNet,n02454379,25
MobileNet,n07613480,17
MobileNet,n02442845,15
MobileNet,n02105056,24
MobileNet,n02132136,20
MobileNet,n04599235,14
MobileNet,n04033995,16
MobileNet,n02110063,14
MobileNet,n02489166,27
MobileNet,n02095889,23
MobileNet,n03775071,22
MobileNet,n02699494,22
MobileNet,n03777568,28
MobileNet,n02268853,19
MobileNet,n01742172,22
MobileNet,n04325704,18
MobileNet,n01688243,22
MobileNet,n04153751,20
MobileNet,n02105505,19
MobileNet,n03992509,25
MobileNet,n04532670,19
MobileNet,n02259212,29
MobileNet,n02094433,19
MobileNet,n01677366,16
MobileNet,n02090379,13
MobileNet,n03998194,23
MobileNet,n02115913,29
MobileNet,n04086273,25
MobileNet,n03956157,31
MobileNet,n01735189,23
MobileNet,n02892201,28
MobileNet,n03089624,16
MobileNet,n02091467,30
MobileNet,n02101006,23
MobileNet,n02892767,11
MobileNet,n01689811,17
MobileNet,n04376876,18
MobileNet,n03496892,21
MobileNet,n03773504,10
MobileNet,n03529860,16
MobileNet,n04296562,20
MobileNet,n01950731,26
MobileNet,n02115641,20
MobileNet,n07760859,24
MobileNet,n03676483,14
MobileNet,n02105641,16
MobileNet,n04486054,28
MobileNet,n01797886,27
MobileNet,n01728572,24
MobileNet,n02791124,20
MobileNet,n03930630,16
MobileNet,n03670208,29
MobileNet,n06596364,18
MobileNet,n02033041,21
MobileNet,n03680355,23
MobileNet,n03673027,23
MobileNet,n04146614,24
MobileNet,n01692333,19
MobileNet,n02120505,21
MobileNet,n02690373,22
MobileNet,n01860187,29
MobileNet,n01667114,13
MobileNet,n03047690,18
MobileNet,n04141327,21
MobileNet,n03590841,30
MobileNet,n03899768,16
MobileNet,n02112350,30
MobileNet,n02231487,14
MobileNet,n02643566,27
MobileNet,n03837869,21
MobileNet,n01847000,22
MobileNet,n04228054,25
MobileNet,n07716906,22
MobileNet,n01770081,26
MobileNet,n02123159,7
MobileNet,n02391049,32
MobileNet,n01491361,26
MobileNet,n04487394,18
MobileNet,n01729322,15
MobileNet,n02398521,21
MobileNet,n04136333,17
MobileNet,n03160309,20
MobileNet,n02607072,19
MobileNet,n02492660,19
MobileNet,n02799071,22
MobileNet,n04344873,16
MobileNet,n03873416,20
MobileNet,n03179701,14
MobileNet,n01774384,25
MobileNet,n04310018,24
MobileNet,n04428191,15
MobileNet,n02104365,22
MobileNet,n02490219,23
MobileNet,n01910747,21
MobileNet,n02782093,26
MobileNet,n03888257,34
MobileNet,n09246464,12
MobileNet,n02727426,27
MobileNet,n13037406,30
MobileNet,n01990800,17
MobileNet,n02099429,18
MobileNet,n03481172,19
MobileNet,n02100583,16
MobileNet,n03769881,20
MobileNet,n03792972,22
MobileNet,n01774750,28
MobileNet,n01968897,25
MobileNet,n01819313,30
MobileNet,n02701002,21
MobileNet,n04264628,14
MobileNet,n01644373,22
MobileNet,n02088632,21
MobileNet,n03388549,22
MobileNet,n01914609,18
MobileNet,n03404251,23
MobileNet,n02056570,22
MobileNet,n03445924,23
MobileNet,n03063689,18
MobileNet,n02133161,24
MobileNet,n02963159,24
MobileNet,n03000247,20
MobileNet,n02894605,19
MobileNet,n02114548,21
MobileNet,n03290653,31
MobileNet,n02328150,30
MobileNet,n04179913,14
MobileNet,n02326432,21
MobileNet,n02879718,17
MobileNet,n02109525,22
MobileNet,n04162706,26
MobileNet,n04509417,21
MobileNet,n03250847,17
MobileNet,n02233338,19
MobileNet,n04418357,17
MobileNet,n01944390,24
MobileNet,n01981276,16
MobileNet,n02190166,20
MobileNet,n02108422,26
MobileNet,n03763968,14
MobileNet,n01614925,29
MobileNet,n03697007,25
MobileNet,n02883205,21
MobileNet,n03447447,27
MobileNet,n03127747,26
MobileNet,n02108915,26
MobileNet,n04367480,23
MobileNet,n02017213,27
MobileNet,n03876231,25
MobileNet,n02808304,18
MobileNet,n01930112,26
MobileNet,n02606052,25
