DenseNet121,n03788195,16
DenseNet121,n04525305,14
DenseNet121,n01872401,27
DenseNet121,n04040759,17
DenseNet121,n03982430,22
DenseNet121,n02804610,15
DenseNet121,n02086646,27
DenseNet121,n02787622,26
DenseNet121,n02109047,12
DenseNet121,n12998815,17
DenseNet121,n02443484,13
DenseNet121,n01828970,24
DenseNet121,n02009229,20
DenseNet121,n02105412,11
DenseNet121,n02510455,21
DenseNet121,n02948072,16
DenseNet121,n03495258,16
DenseNet121,n03902125,19
DenseNet121,n03314780,14
DenseNet121,n03126707,22
DenseNet121,n02504458,14
DenseNet121,n02669723,7
DenseNet121,n03777754,15
DenseNet121,n04372370,18
DenseNet121,n02672831,19
DenseNet121,n03617480,20
DenseNet121,n01665541,9
DenseNet121,n02110627,15
DenseNet121,n02086910,16
DenseNet121,n03710193,10
DenseNet121,n06794110,14
DenseNet121,n02066245,17
DenseNet121,n03452741,17
DenseNet121,n03134739,24
DenseNet121,n01945685,18
DenseNet121,n04251144,16
DenseNet121,n04243546,18
DenseNet121,n04380533,16
DenseNet121,n07684084,14
DenseNet121,n02777292,16
DenseNet121,n02108551,22
DenseNet121,n01580077,16
DenseNet121,n03942813,19
DenseNet121,n04149813,21
DenseNet121,n02037110,14
DenseNet121,n04596742,13
DenseNet121,n01873310,12
DenseNet121,n09332890,11
DenseNet121,n03721384,20
DenseNet121,n03272562,15
DenseNet121,n04330267,11
DenseNet121,n02102973,22
DenseNet121,n04239074,11
DenseNet121,n02093991,16
DenseNet121,n01751748,13
DenseNet121,n03791053,21
DenseNet121,n02814860,18
DenseNet121,n04229816,15
DenseNet121,n01770393,23
DenseNet121,n01806143,16
DenseNet121,n07697313,25
DenseNet121,n03970156,11
DenseNet121,n02676566,11
DenseNet121,n01818515,21
DenseNet121,n03388043,21
DenseNet121,n03594945,15
DenseNet121,n03929855,17
DenseNet121,n03794056,16
DenseNet121,n03042490,21
DenseNet121,n01798484,16
DenseNet121,n02504013,23
DenseNet121,n04613696,21
DenseNet121,n02206856,16
DenseNet121,n02514041,19
DenseNet121,n03535780,10
DenseNet121,n02980441,21
DenseNet121,n03792782,14
DenseNet121,n03109150,21
DenseNet121,n02097209,11
DenseNet121,n03623198,16
DenseNet121,n12768682,21
DenseNet121,n01796340,17
DenseNet121,n03733281,30
DenseNet121,n03444034,17
DenseNet121,n04266014,16
DenseNet121,n02906734,12
DenseNet121,n02106382,12
DenseNet121,n02860847,10
DenseNet121,n01843065,22
DenseNet121,n02480495,16
DenseNet121,n09256479,15
DenseNet121,n04553703,22
DenseNet121,n03947888,14
DenseNet121,n02089078,10
DenseNet121,n01983481,16
DenseNet121,n09468604,21
DenseNet121,n02910353,7
DenseNet121,n02106550,20
DenseNet121,n02783161,8
DenseNet121,n02640242,20
DenseNet121,n07745940,13
DenseNet121,n01877812,21
DenseNet121,n03372029,9
DenseNet121,n01496331,15
DenseNet121,n04507155,17
DenseNet121,n02097298,13
DenseNet121,n04252225,17
DenseNet121,n07742313,20
DenseNet121,n07717410,22
DenseNet121,n03271574,20
DenseNet121,n04120489,10
DenseNet121,n06359193,22
DenseNet121,n02814533,11
DenseNet121,n02363005,18
DenseNet121,n03954731,25
DenseNet121,n02444819,16
DenseNet121,n01632777,23
DenseNet121,n02823428,18
DenseNet121,n02108089,15
DenseNet121,n01855032,19
DenseNet121,n04347754,15
DenseNet121,n04335435,22
DenseNet121,n02397096,15
DenseNet121,n02098105,13
DenseNet121,n02317335,20
DenseNet121,n02977058,16
DenseNet121,n02101388,24
DenseNet121,n04275548,14
DenseNet121,n02110958,18
DenseNet121,n04070727,16
DenseNet121,n02130308,15
DenseNet121,n03930313,24
DenseNet121,n03527444,15
DenseNet121,n02480855,19
DenseNet121,n04417672,19
DenseNet121,n03874599,16
DenseNet121,n03483316,20
DenseNet121,n02058221,15
DenseNet121,n02112706,9
DenseNet121,n04037443,19
DenseNet121,n02526121,13
DenseNet121,n03929660,16
DenseNet121,n02099712,16
DenseNet121,n04392985,12
DenseNet121,n04409515,14
DenseNet121,n02497673,22
DenseNet121,n02951585,12
DenseNet121,n02106166,13
DenseNet121,n02264363,17
DenseNet121,n02129165,24
DenseNet121,n03485407,8
DenseNet121,n03085013,19
DenseNet121,n02177972,22
DenseNet121,n02025239,18
DenseNet121,n02870880,10
DenseNet121,n03482405,17
DenseNet121,n02692877,14
DenseNet121,n07880968,19
DenseNet121,n01978455,13
DenseNet121,n02009912,21
DenseNet121,n01664065,13
DenseNet121,n02085936,17
DenseNet121,n03995372,7
DenseNet121,n04370456,6
DenseNet121,n07730033,16
DenseNet121,n02364673,19
DenseNet121,n02454379,17
DenseNet121,n07613480,16
DenseNet121,n02442845,11
DenseNet121,n02105056,13
DenseNet121,n02132136,21
DenseNet121,n04033995,13
DenseNet121,n02110063,15
DenseNet121,n02489166,21
DenseNet121,n02095889,16
DenseNet121,n02699494,15
DenseNet121,n02233338,12
DenseNet121,n03777568,22
DenseNet121,n02268853,14
DenseNet121,n01742172,15
DenseNet121,n04325704,15
DenseNet121,n04153751,17
DenseNet121,n01514859,16
DenseNet121,n02105505,19
DenseNet121,n03992509,19
DenseNet121,n04532670,18
DenseNet121,n02094433,6
DenseNet121,n01677366,17
DenseNet121,n02090379,11
DenseNet121,n03998194,19
DenseNet121,n02115913,22
DenseNet121,n04086273,20
DenseNet121,n03956157,17
DenseNet121,n01735189,19
DenseNet121,n02892201,17
DenseNet121,n02091467,18
DenseNet121,n02101006,17
DenseNet121,n02892767,13
DenseNet121,n01689811,12
DenseNet121,n04376876,12
DenseNet121,n03496892,16
DenseNet121,n03773504,10
DenseNet121,n03529860,9
DenseNet121,n04296562,12
DenseNet121,n01950731,16
DenseNet121,n02115641,9
DenseNet121,n07760859,16
DenseNet121,n03676483,9
DenseNet121,n02105641,17
DenseNet121,n04486054,22
DenseNet121,n01797886,20
DenseNet121,n02791124,20
DenseNet121,n03930630,12
DenseNet121,n03670208,18
DenseNet121,n01910747,18
DenseNet121,n06596364,12
DenseNet121,n02033041,18
DenseNet121,n03680355,14
DenseNet121,n02687172,14
DenseNet121,n03673027,21
DenseNet121,n04146614,12
DenseNet121,n01692333,17
DenseNet121,n02120505,16
DenseNet121,n03775071,14
DenseNet121,n02690373,18
DenseNet121,n01860187,19
DenseNet121,n01667114,10
DenseNet121,n03047690,17
