InceptionResNetV2,n03788195,30
InceptionResNetV2,n02096051,28
InceptionResNetV2,n04525305,33
InceptionResNetV2,n01872401,36
InceptionResNetV2,n04040759,27
InceptionResNetV2,n03982430,35
InceptionResNetV2,n02804610,28
InceptionResNetV2,n02086646,40
InceptionResNetV2,n02787622,38
InceptionResNetV2,n02109047,18
InceptionResNetV2,n12998815,30
InceptionResNetV2,n01828970,30
InceptionResNetV2,n02009229,32
InceptionResNetV2,n02105412,23
InceptionResNetV2,n02510455,33
InceptionResNetV2,n02948072,29
InceptionResNetV2,n03902125,31
InceptionResNetV2,n03314780,25
InceptionResNetV2,n03126707,31
InceptionResNetV2,n02504458,24
InceptionResNetV2,n03777754,31
InceptionResNetV2,n04372370,24
InceptionResNetV2,n02672831,34
InceptionResNetV2,n01665541,26
InceptionResNetV2,n03916031,28
InceptionResNetV2,n02110627,27
InceptionResNetV2,n02086910,27
InceptionResNetV2,n03710193,26
InceptionResNetV2,n06794110,29
InceptionResNetV2,n02066245,29
InceptionResNetV2,n03452741,31
InceptionResNetV2,n03134739,34
InceptionResNetV2,n01945685,28
InceptionResNetV2,n04251144,32
InceptionResNetV2,n04243546,35
InceptionResNetV2,n04380533,24
InceptionResNetV2,n07684084,24
InceptionResNetV2,n02777292,27
InceptionResNetV2,n02108551,34
InceptionResNetV2,n01580077,34
InceptionResNetV2,n03942813,24
InceptionResNetV2,n04149813,35
InceptionResNetV2,n02037110,31
InceptionResNetV2,n04596742,19
InceptionResNetV2,n01873310,24
InceptionResNetV2,n09332890,15
InceptionResNetV2,n03721384,38
InceptionResNetV2,n03272562,32
InceptionResNetV2,n03325584,27
InceptionResNetV2,n04330267,21
InceptionResNetV2,n02102973,35
InceptionResNetV2,n04239074,18
InceptionResNetV2,n02093991,28
InceptionResNetV2,n02033041,31
InceptionResNetV2,n01751748,20
InceptionResNetV2,n02814860,33
InceptionResNetV2,n04229816,26
InceptionResNetV2,n01770393,30
InceptionResNetV2,n01806143,30
InceptionResNetV2,n07697313,39
InceptionResNetV2,n03970156,18
InceptionResNetV2,n01818515,35
InceptionResNetV2,n03388043,31
InceptionResNetV2,n03594945,28
InceptionResNetV2,n03929855,28
InceptionResNetV2,n03794056,30
InceptionResNetV2,n03042490,29
InceptionResNetV2,n01798484,30
InceptionResNetV2,n04613696,34
InceptionResNetV2,n01871265,20
InceptionResNetV2,n02096585,31
InceptionResNetV2,n02206856,30
InceptionResNetV2,n02514041,29
InceptionResNetV2,n03535780,24
InceptionResNetV2,n02980441,28
InceptionResNetV2,n03792782,23
InceptionResNetV2,n03109150,34
InceptionResNetV2,n01756291,15
InceptionResNetV2,n03623198,27
InceptionResNetV2,n12768682,29
InceptionResNetV2,n01796340,27
InceptionResNetV2,n02219486,30
