xception,bridge,1
xception,bear,1
xception,baby,1
xception,otter,1
xception,lizard,1
xception,house,1
xception,bowl,1
xception,beetle,1
xception,shrew,1
xception,keyboard,1
xception,girl,1
xception,skunk,1
xception,mouse,1
xception,clock,1
xception,bed,1
densenet121,bridge,1
densenet121,bear,1
densenet121,baby,1
densenet121,otter,1
densenet121,house,1
densenet121,bowl,1
densenet121,beetle,1
densenet121,shrew,1
densenet121,keyboard,1
densenet121,sea,1
densenet121,skunk,1
densenet121,mouse,1
densenet121,clock,1
densenet121,bed,1
shufflenet,bridge,1
shufflenet,baby,1
shufflenet,otter,1
shufflenet,house,1
shufflenet,bowl,1
shufflenet,beetle,1
shufflenet,shrew,1
shufflenet,keyboard,1
shufflenet,boy,1
shufflenet,sea,1
shufflenet,skunk,1
shufflenet,mouse,1
shufflenet,clock,1
nasnet,bridge,1
nasnet,bear,1
nasnet,baby,1
nasnet,otter,1
nasnet,house,1
nasnet,bowl,1
nasnet,crocodile,1
nasnet,beetle,1
nasnet,shrew,1
nasnet,keyboard,1
nasnet,girl,1
nasnet,boy,1
nasnet,sea,1
nasnet,skunk,1
nasnet,mouse,1
nasnet,clock,1
nasnet,bed,1
resnet50,bridge,1
resnet50,bear,1
resnet50,baby,1
resnet50,otter,1
resnet50,lizard,1
resnet50,house,1
resnet50,bowl,1
resnet50,beetle,1
resnet50,shrew,1
resnet50,keyboard,1
resnet50,sea,1
resnet50,skunk,1
resnet50,mouse,1
resnet50,clock,1
resnet50,bed,1
mobilenetv2,bridge,1
mobilenetv2,bear,1
mobilenetv2,otter,1
mobilenetv2,house,1
mobilenetv2,bowl,1
mobilenetv2,beetle,1
mobilenetv2,shrew,1
mobilenetv2,keyboard,1
mobilenetv2,sea,1
mobilenetv2,skunk,1
mobilenetv2,mouse,1
mobilenetv2,clock,1
mobilenetv2,bed,1
inceptionv4,bear,1
inceptionv4,baby,1
inceptionv4,otter,1
inceptionv4,house,1
inceptionv4,bowl,1
inceptionv4,beetle,1
inceptionv4,shrew,1
inceptionv4,keyboard,1
inceptionv4,sea,1
inceptionv4,skunk,1
inceptionv4,mouse,1
inceptionv4,clock,1
inceptionv4,bed,1
squeezenet,bear,1
squeezenet,baby,1
squeezenet,otter,1
squeezenet,house,1
squeezenet,bowl,1
squeezenet,beetle,1
squeezenet,shrew,1
squeezenet,keyboard,1
squeezenet,girl,1
squeezenet,sea,1
squeezenet,skunk,1
squeezenet,mouse,1
squeezenet,clock,1
squeezenet,bed,1
