squeezenet,house,10
squeezenet,girl,6
squeezenet,maple_tree,6
squeezenet,leopard,4
squeezenet,elephant,5
squeezenet,kangaroo,5
squeezenet,sea,7
squeezenet,road,7
squeezenet,bear,4
squeezenet,bowl,6
squeezenet,caterpillar,7
squeezenet,bus,7
squeezenet,man,6
squeezenet,camel,6
squeezenet,trout,6
squeezenet,can,9
squeezenet,squirrel,5
squeezenet,plain,6
squeezenet,mountain,6
squeezenet,tiger,4
squeezenet,apple,7
squeezenet,shrew,4
squeezenet,lawn_mower,9
squeezenet,forest,5
squeezenet,fox,5
squeezenet,motorcycle,5
squeezenet,crab,7
squeezenet,beetle,6
squeezenet,sweet_pepper,1
squeezenet,whale,6
squeezenet,boy,6
squeezenet,chimpanzee,7
squeezenet,telephone,7
squeezenet,bee,9
squeezenet,pine_tree,3
squeezenet,cloud,10
squeezenet,bicycle,8
squeezenet,snake,4
squeezenet,lizard,3
squeezenet,shark,6
squeezenet,aquarium_fish,5
squeezenet,flatfish,6
squeezenet,streetcar,7
squeezenet,palm_tree,3
squeezenet,chair,4
squeezenet,rose,4
squeezenet,spider,6
squeezenet,dinosaur,9
squeezenet,skunk,5
squeezenet,tulip,6
squeezenet,butterfly,5
squeezenet,orchid,7
squeezenet,rocket,7
squeezenet,tractor,7
squeezenet,worm,8
squeezenet,tank,10
squeezenet,crocodile,4
squeezenet,ray,1
squeezenet,skyscraper,5
squeezenet,pear,5
squeezenet,dolphin,3
squeezenet,wardrobe,3
squeezenet,raccoon,9
squeezenet,baby,5
squeezenet,woman,6
squeezenet,plate,8
squeezenet,cockroach,3
squeezenet,mouse,4
squeezenet,table,2
squeezenet,train,9
squeezenet,sunflower,3
squeezenet,poppy,9
squeezenet,keyboard,4
squeezenet,beaver,5
squeezenet,willow_tree,7
squeezenet,lobster,7
squeezenet,bottle,3
squeezenet,couch,5
squeezenet,clock,3
squeezenet,porcupine,6
squeezenet,turtle,2
squeezenet,wolf,9
squeezenet,cup,5
squeezenet,television,6
squeezenet,rabbit,1
squeezenet,snail,5
squeezenet,bed,3
squeezenet,seal,5
squeezenet,otter,2
squeezenet,castle,3
squeezenet,oak_tree,2
squeezenet,cattle,6
squeezenet,orange,3
squeezenet,pickup_truck,3
squeezenet,hamster,2
squeezenet,mushroom,5
squeezenet,possum,2
squeezenet,lamp,2
shufflenet,house,10
shufflenet,couch,6
shufflenet,butterfly,6
shufflenet,maple_tree,5
shufflenet,leopard,4
shufflenet,elephant,6
shufflenet,sea,7
shufflenet,road,6
shufflenet,bear,3
shufflenet,bowl,6
shufflenet,caterpillar,8
shufflenet,bus,4
shufflenet,camel,6
shufflenet,trout,7
shufflenet,can,8
shufflenet,squirrel,5
shufflenet,plain,7
shufflenet,mountain,5
shufflenet,tiger,4
