xception,orchid,4
xception,lizard,2
xception,forest,6
xception,tulip,3
xception,mouse,3
xception,skunk,4
xception,fox,5
xception,lobster,7
xception,bear,3
xception,cloud,5
xception,bicycle,5
xception,snail,2
xception,shrew,4
xception,motorcycle,5
xception,otter,2
xception,castle,7
xception,snake,6
xception,boy,5
xception,orange,5
xception,aquarium_fish,6
xception,keyboard,6
xception,clock,4
xception,trout,3
xception,dinosaur,4
xception,plain,5
xception,pine_tree,4
xception,chair,7
xception,girl,2
xception,woman,3
xception,ray,4
xception,whale,4
xception,camel,9
xception,oak_tree,3
xception,sunflower,7
xception,pickup_truck,5
xception,dolphin,3
xception,tractor,5
xception,lamp,7
xception,turtle,4
xception,elephant,4
xception,beetle,2
xception,bed,5
xception,rocket,7
xception,lawn_mower,5
xception,apple,5
xception,television,5
xception,bottle,2
xception,house,4
xception,worm,3
xception,pear,4
xception,cockroach,4
xception,porcupine,4
xception,seal,2
xception,wardrobe,10
xception,lion,6
xception,plate,4
xception,flatfish,5
xception,bowl,2
xception,possum,4
xception,poppy,6
xception,table,6
xception,baby,2
xception,kangaroo,3
xception,crab,3
xception,cattle,6
xception,sea,6
xception,spider,3
xception,chimpanzee,3
xception,palm_tree,2
xception,crocodile,5
xception,squirrel,1
xception,wolf,2
xception,hamster,3
xception,train,5
xception,bee,4
xception,willow_tree,4
xception,caterpillar,3
xception,can,2
xception,rose,3
xception,telephone,2
xception,raccoon,2
xception,beaver,4
xception,tank,3
xception,sweet_pepper,3
xception,rabbit,5
xception,mountain,3
xception,butterfly,4
xception,tiger,5
xception,road,2
xception,maple_tree,2
xception,bridge,3
xception,mushroom,3
xception,man,1
xception,bus,2
xception,shark,1
xception,streetcar,2
xception,couch,2
xception,skyscraper,1
xception,leopard,2
densenet121,orchid,64
densenet121,forest,47
densenet121,tulip,45
densenet121,mouse,55
densenet121,skunk,66
densenet121,fox,62
densenet121,rose,51
densenet121,lobster,50
densenet121,bear,44
densenet121,cloud,57
densenet121,bicycle,64
densenet121,snail,43
densenet121,ray,50
densenet121,motorcycle,69
densenet121,otter,40
densenet121,castle,62
densenet121,snake,57
densenet121,boy,36
densenet121,orange,70
densenet121,aquarium_fish,60
densenet121,keyboard,62
densenet121,clock,56
densenet121,trout,60
densenet121,dinosaur,54
densenet121,house,47
densenet121,plain,59
densenet121,pine_tree,51
densenet121,chair,59
densenet121,girl,41
densenet121,woman,34
densenet121,whale,61
densenet121,camel,61
densenet121,oak_tree,55
densenet121,sunflower,69
densenet121,seal,37
densenet121,pickup_truck,58
densenet121,dolphin,41
densenet121,tractor,62
densenet121,lamp,51
densenet121,sea,54
densenet121,turtle,44
densenet121,elephant,53
densenet121,beetle,48
densenet121,bed,55
densenet121,rocket,63
densenet121,lawn_mower,57
densenet121,apple,64
densenet121,television,59
densenet121,bottle,55
densenet121,worm,52
densenet121,pear,53
densenet121,cockroach,58
densenet121,porcupine,48
densenet121,wardrobe,67
densenet121,lion,57
densenet121,plate,57
densenet121,flatfish,53
densenet121,bowl,39
densenet121,possum,40
densenet121,baby,42
densenet121,kangaroo,55
densenet121,crab,56
densenet121,cattle,50
densenet121,poppy,47
densenet121,spider,49
densenet121,shrew,40
densenet121,chimpanzee,59
densenet121,streetcar,58
densenet121,table,58
densenet121,palm_tree,60
densenet121,man,39
densenet121,crocodile,50
densenet121,squirrel,43
densenet121,wolf,56
densenet121,hamster,53
densenet121,train,56
densenet121,bee,55
densenet121,willow_tree,52
densenet121,caterpillar,55
densenet121,can,55
densenet121,telephone,51
densenet121,raccoon,61
densenet121,lizard,40
densenet121,beaver,41
densenet121,tank,68
densenet121,sweet_pepper,52
densenet121,leopard,55
densenet121,rabbit,47
densenet121,maple_tree,46
densenet121,mountain,63
densenet121,butterfly,49
densenet121,tiger,61
densenet121,road,50
densenet121,bridge,53
densenet121,mushroom,46
densenet121,bus,54
densenet121,couch,45
densenet121,skyscraper,67
densenet121,cup,58
densenet121,shark,40
inceptionv4,orchid,3
inceptionv4,lizard,1
inceptionv4,forest,3
inceptionv4,tulip,1
inceptionv4,mouse,3
inceptionv4,skunk,2
inceptionv4,fox,3
inceptionv4,rose,2
inceptionv4,shark,1
inceptionv4,lobster,4
inceptionv4,bear,1
inceptionv4,cloud,2
