shufflenet,crocodile,15
shufflenet,dinosaur,24
shufflenet,skyscraper,33
shufflenet,tiger,23
shufflenet,road,28
shufflenet,bear,16
shufflenet,palm_tree,27
shufflenet,wardrobe,29
shufflenet,raccoon,24
shufflenet,bridge,22
shufflenet,spider,21
shufflenet,leopard,16
shufflenet,elephant,26
shufflenet,butterfly,19
shufflenet,poppy,17
shufflenet,trout,26
shufflenet,lobster,27
shufflenet,snake,25
shufflenet,aquarium_fish,25
shufflenet,whale,28
shufflenet,shark,15
shufflenet,tulip,25
shufflenet,rabbit,17
shufflenet,plate,22
shufflenet,beetle,24
shufflenet,rose,28
shufflenet,caterpillar,22
shufflenet,motorcycle,29
shufflenet,bed,17
shufflenet,fox,13
shufflenet,snail,24
shufflenet,skunk,26
shufflenet,possum,12
shufflenet,worm,24
shufflenet,mountain,29
shufflenet,beaver,21
shufflenet,orchid,23
shufflenet,keyboard,24
shufflenet,wolf,19
shufflenet,rocket,25
shufflenet,girl,12
shufflenet,streetcar,18
shufflenet,forest,23
shufflenet,sunflower,26
shufflenet,apple,21
shufflenet,bottle,22
shufflenet,can,27
shufflenet,lawn_mower,23
shufflenet,chimpanzee,28
shufflenet,bee,23
shufflenet,television,30
shufflenet,camel,25
shufflenet,couch,19
shufflenet,mushroom,19
shufflenet,willow_tree,17
shufflenet,flatfish,17
shufflenet,shrew,17
shufflenet,dolphin,24
shufflenet,chair,30
shufflenet,kangaroo,18
shufflenet,cloud,21
shufflenet,mouse,11
shufflenet,telephone,24
shufflenet,lamp,18
shufflenet,sweet_pepper,30
shufflenet,squirrel,24
shufflenet,clock,21
shufflenet,bus,16
shufflenet,ray,12
shufflenet,sea,14
shufflenet,castle,26
shufflenet,crab,14
shufflenet,pine_tree,16
shufflenet,cup,25
shufflenet,boy,16
shufflenet,tank,25
shufflenet,cattle,19
shufflenet,maple_tree,20
shufflenet,bicycle,28
shufflenet,pear,20
shufflenet,table,17
shufflenet,turtle,15
shufflenet,lizard,12
shufflenet,otter,17
shufflenet,house,17
shufflenet,cockroach,21
shufflenet,tractor,29
shufflenet,orange,25
shufflenet,man,12
shufflenet,train,25
shufflenet,pickup_truck,23
shufflenet,lion,19
shufflenet,woman,17
shufflenet,baby,15
shufflenet,plain,23
shufflenet,seal,14
shufflenet,oak_tree,26
shufflenet,porcupine,21
shufflenet,bowl,16
shufflenet,hamster,25
resnet18,crocodile,18
resnet18,dinosaur,28
resnet18,skyscraper,34
resnet18,tiger,23
resnet18,road,28
resnet18,bear,17
resnet18,palm_tree,28
resnet18,oak_tree,27
resnet18,wardrobe,32
